Time,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
2020-05-01 00:00:00,76.0,23.0,18.0,102.0,86.0,7.0,12.0,126.0,48.0,7.0,147.0,68.0,132.0,0.9,0.4
2020-05-01 01:00:00,90.0,31.0,18.0,129.0,86.0,7.0,12.0,121.0,52.0,5.0,147.0,5.0,5.0,0.6,0.4
2020-05-01 02:00:00,96.0,31.0,18.0,142.0,87.0,7.0,12.0,106.0,55.0,6.0,147.0,6.0,6.0,0.6,0.4
2020-05-01 03:00:00,88.0,31.0,19.0,125.0,87.0,9.0,12.0,102.0,58.0,6.0,147.0,6.0,6.0,0.7,0.4
2020-05-01 04:00:00,99.0,41.0,20.0,147.0,89.0,22.0,13.0,100.0,61.0,6.0,147.0,6.0,6.0,0.7,0.4
2020-05-01 05:00:00,78.0,44.0,21.0,105.0,89.0,37.0,14.0,95.0,62.0,6.0,147.0,6.0,6.0,0.5,0.4
2020-05-01 06:00:00,77.0,40.0,22.0,103.0,89.0,25.0,14.0,74.0,63.0,17.0,147.0,8.0,8.0,0.4,0.4
2020-05-01 07:00:00,64.0,32.0,22.0,77.0,87.0,15.0,13.0,65.0,64.0,20.0,147.0,9.0,9.0,0.4,0.4
2020-05-01 08:00:00,70.0,31.0,23.0,89.0,87.0,16.0,13.0,54.0,64.0,28.0,147.0,12.0,12.0,0.5,0.4
2020-05-01 09:00:00,65.0,33.0,23.0,80.0,85.0,11.0,12.0,52.0,64.0,36.0,147.0,16.0,16.0,0.5,0.4
2020-05-01 10:00:00,68.0,32.0,24.0,86.0,85.0,18.0,12.0,24.0,63.0,76.0,147.0,24.0,24.0,0.4,0.4
2020-05-01 11:00:00,58.0,26.0,24.0,66.0,82.0,14.0,12.0,21.0,63.0,92.0,147.0,35.0,35.0,0.4,0.4
2020-05-01 12:00:00,58.0,20.0,24.0,66.0,81.0,10.0,11.0,21.0,62.0,106.0,147.0,48.0,48.0,0.3,0.4
2020-05-01 13:00:00,55.0,18.0,23.0,60.0,81.0,7.0,11.0,15.0,63.0,130.0,147.0,63.0,63.0,0.3,0.4
2020-05-01 14:00:00,52.0,14.0,23.0,54.0,81.0,4.0,11.0,5.0,63.0,144.0,147.0,79.0,79.0,0.2,0.4
2020-05-01 15:00:00,49.0,13.0,23.0,49.0,82.0,4.0,11.0,8.0,63.0,144.0,147.0,94.0,94.0,0.2,0.4
2020-05-01 16:00:00,48.0,15.0,24.0,48.0,82.0,5.0,11.0,8.0,63.0,147.0,147.0,109.0,109.0,0.2,0.4
2020-05-01 17:00:00,46.0,12.0,24.0,40.0,82.0,5.0,11.0,10.0,63.0,145.0,147.0,123.0,123.0,0.2,0.4
2020-05-01 18:00:00,43.0,7.0,24.0,35.0,82.0,5.0,11.0,17.0,63.0,136.0,147.0,130.0,130.0,0.2,0.4
2020-05-01 19:00:00,36.0,7.0,24.0,30.0,82.0,5.0,11.0,36.0,64.0,114.0,147.0,133.0,133.0,0.2,0.4
2020-05-01 20:00:00,41.0,13.0,24.0,41.0,81.0,6.0,11.0,57.0,62.0,94.0,147.0,132.0,133.0,0.3,0.4
2020-05-01 21:00:00,64.0,17.0,24.0,67.0,80.0,6.0,11.0,128.0,63.0,21.0,147.0,118.0,133.0,0.6,0.4
2020-05-01 22:00:00,93.0,28.0,24.0,136.0,82.0,7.0,11.0,126.0,62.0,11.0,147.0,102.0,133.0,0.8,0.4
2020-05-01 23:00:00,80.0,31.0,25.0,109.0,83.0,6.0,11.0,115.0,62.0,22.0,147.0,86.0,133.0,0.6,0.4
2020-05-02 00:00:00,63.0,29.0,25.0,76.0,82.0,6.0,11.0,104.0,61.0,29.0,147.0,72.0,133.0,0.7,0.4
2020-05-02 01:00:00,60.0,25.0,25.0,69.0,79.0,7.0,11.0,119.0,61.0,6.0,147.0,6.0,6.0,0.8,0.4
2020-05-02 02:00:00,92.0,29.0,24.0,134.0,79.0,6.0,11.0,116.0,61.0,8.0,147.0,7.0,7.0,0.6,0.4
2020-05-02 03:00:00,73.0,29.0,24.0,96.0,78.0,7.0,11.0,98.0,61.0,18.0,147.0,11.0,11.0,0.5,0.4
2020-05-02 04:00:00,66.0,29.0,24.0,81.0,75.0,9.0,10.0,87.0,61.0,21.0,147.0,13.0,13.0,0.5,0.4
2020-05-02 05:00:00,58.0,22.0,23.0,66.0,73.0,14.0,9.0,58.0,59.0,46.0,147.0,20.0,20.0,0.5,0.4
2020-05-02 06:00:00,57.0,19.0,22.0,63.0,72.0,6.0,8.0,53.0,58.0,50.0,147.0,25.0,25.0,0.3,0.4
2020-05-02 07:00:00,56.0,15.0,21.0,61.0,71.0,5.0,8.0,54.0,58.0,48.0,147.0,28.0,28.0,0.3,0.4
2020-05-02 08:00:00,59.0,18.0,21.0,67.0,70.0,8.0,8.0,37.0,57.0,67.0,147.0,33.0,33.0,0.4,0.4
2020-05-02 09:00:00,61.0,18.0,20.0,72.0,70.0,18.0,8.0,28.0,56.0,84.0,147.0,43.0,43.0,0.4,0.4
2020-05-02 10:00:00,73.0,16.0,20.0,95.0,70.0,28.0,8.0,20.0,56.0,108.0,147.0,55.0,55.0,0.5,0.4
2020-05-02 11:00:00,68.0,20.0,19.0,85.0,71.0,8.0,8.0,16.0,56.0,128.0,147.0,69.0,69.0,0.3,0.4
2020-05-02 12:00:00,81.0,15.0,19.0,112.0,73.0,8.0,8.0,13.0,55.0,142.0,147.0,84.0,84.0,0.3,0.4
2020-05-02 13:00:00,66.0,20.0,19.0,81.0,74.0,9.0,8.0,12.0,55.0,159.0,159.0,98.0,98.0,0.3,0.4
2020-05-02 14:00:00,60.0,16.0,19.0,53.0,74.0,7.0,8.0,9.0,55.0,168.0,168.0,113.0,113.0,0.3,0.4
2020-05-02 15:00:00,67.0,17.0,19.0,65.0,74.0,6.0,8.0,8.0,55.0,173.0,173.0,129.0,129.0,0.3,0.4
2020-05-02 16:00:00,72.0,14.0,19.0,47.0,74.0,6.0,8.0,9.0,55.0,177.0,177.0,142.0,142.0,0.3,0.4
2020-05-02 17:00:00,67.0,17.0,20.0,84.0,76.0,6.0,8.0,12.0,56.0,173.0,177.0,154.0,154.0,0.3,0.4
2020-05-02 18:00:00,60.0,19.0,20.0,59.0,77.0,6.0,8.0,17.0,56.0,168.0,177.0,161.0,161.0,0.3,0.4
2020-05-02 19:00:00,58.0,21.0,21.0,66.0,79.0,6.0,8.0,26.0,55.0,156.0,177.0,164.0,164.0,0.3,0.4
2020-05-02 20:00:00,47.0,21.0,21.0,47.0,79.0,5.0,8.0,46.0,55.0,124.0,177.0,162.0,164.0,0.4,0.4
2020-05-02 21:00:00,62.0,23.0,21.0,74.0,79.0,6.0,8.0,72.0,52.0,84.0,177.0,153.0,164.0,0.5,0.4
2020-05-02 22:00:00,58.0,16.0,21.0,65.0,76.0,7.0,8.0,68.0,50.0,84.0,177.0,142.0,164.0,0.5,0.4
2020-05-02 23:00:00,60.0,24.0,20.0,70.0,74.0,7.0,8.0,70.0,48.0,74.0,177.0,130.0,164.0,0.4,0.4
2020-05-03 00:00:00,56.0,21.0,20.0,62.0,74.0,6.0,8.0,34.0,45.0,90.0,177.0,119.0,164.0,0.4,0.4
2020-05-03 01:00:00,54.0,17.0,20.0,58.0,73.0,8.0,8.0,32.0,41.0,81.0,177.0,81.0,81.0,0.4,0.4
2020-05-03 02:00:00,67.0,22.0,20.0,84.0,71.0,9.0,9.0,26.0,38.0,84.0,177.0,82.0,82.0,0.3,0.4
2020-05-03 03:00:00,64.0,18.0,19.0,78.0,71.0,10.0,9.0,29.0,35.0,78.0,177.0,81.0,82.0,0.4,0.4
2020-05-03 04:00:00,82.0,25.0,19.0,114.0,72.0,7.0,9.0,12.0,32.0,65.0,177.0,77.0,82.0,0.4,0.4
2020-05-03 05:00:00,441.0,53.0,20.0,541.0,92.0,4.0,8.0,5.0,30.0,71.0,177.0,76.0,82.0,0.3,0.4
2020-05-03 06:00:00,500.0,266.0,30.0,1760.0,162.0,5.0,8.0,6.0,28.0,79.0,177.0,76.0,82.0,0.3,0.4
2020-05-03 07:00:00,500.0,130.0,35.0,838.0,195.0,5.0,8.0,8.0,26.0,76.0,177.0,76.0,82.0,0.4,0.4
2020-05-03 08:00:00,500.0,116.0,39.0,719.0,222.0,7.0,8.0,13.0,25.0,78.0,177.0,76.0,82.0,0.4,0.4
2020-05-03 09:00:00,500.0,91.0,42.0,651.0,246.0,6.0,8.0,14.0,24.0,87.0,177.0,77.0,82.0,0.4,0.4
2020-05-03 10:00:00,317.0,55.0,44.0,433.0,260.0,5.0,7.0,13.0,24.0,93.0,177.0,78.0,82.0,0.3,0.4
2020-05-03 11:00:00,215.0,51.0,45.0,360.0,272.0,8.0,7.0,15.0,24.0,97.0,177.0,81.0,82.0,0.4,0.4
2020-05-03 12:00:00,159.0,37.0,46.0,268.0,278.0,20.0,7.0,20.0,24.0,103.0,177.0,86.0,86.0,0.6,0.4
2020-05-03 13:00:00,155.0,37.0,47.0,259.0,286.0,13.0,7.0,13.0,24.0,117.0,177.0,91.0,91.0,0.5,0.4
2020-05-03 14:00:00,119.0,33.0,48.0,188.0,291.0,12.0,8.0,12.0,24.0,126.0,177.0,97.0,97.0,0.4,0.4
2020-05-03 15:00:00,110.0,29.0,48.0,170.0,296.0,15.0,8.0,15.0,24.0,138.0,177.0,105.0,105.0,0.5,0.4
2020-05-03 16:00:00,120.0,42.0,49.0,190.0,302.0,20.0,8.0,20.0,25.0,142.0,173.0,113.0,113.0,0.7,0.4
2020-05-03 17:00:00,142.0,43.0,50.0,234.0,308.0,17.0,9.0,17.0,25.0,142.0,168.0,120.0,120.0,0.6,0.4
2020-05-03 18:00:00,115.0,46.0,52.0,180.0,313.0,13.0,9.0,16.0,25.0,135.0,156.0,125.0,125.0,0.5,0.4
2020-05-03 19:00:00,92.0,45.0,53.0,134.0,316.0,15.0,10.0,20.0,25.0,131.0,142.0,129.0,129.0,0.5,0.4
2020-05-03 20:00:00,94.0,41.0,53.0,137.0,319.0,16.0,10.0,26.0,24.0,107.0,142.0,130.0,130.0,0.6,0.4
2020-05-03 21:00:00,150.0,44.0,54.0,250.0,327.0,12.0,10.0,24.0,22.0,81.0,142.0,125.0,130.0,0.6,0.4
2020-05-03 22:00:00,113.0,35.0,55.0,176.0,331.0,11.0,10.0,24.0,20.0,75.0,142.0,119.0,130.0,0.5,0.5
2020-05-03 23:00:00,82.0,31.0,55.0,113.0,333.0,5.0,10.0,14.0,18.0,82.0,142.0,112.0,130.0,0.4,0.4
2020-05-04 00:00:00,61.0,30.0,56.0,71.0,334.0,4.0,10.0,12.0,17.0,86.0,142.0,105.0,130.0,0.3,0.4
2020-05-04 01:00:00,51.0,27.0,56.0,52.0,333.0,5.0,10.0,11.0,16.0,83.0,142.0,83.0,83.0,0.3,0.4
2020-05-04 02:00:00,59.0,17.0,56.0,67.0,333.0,9.0,10.0,14.0,16.0,75.0,142.0,79.0,83.0,0.3,0.4
2020-05-04 03:00:00,44.0,19.0,56.0,44.0,331.0,13.0,10.0,20.0,15.0,63.0,142.0,74.0,83.0,0.6,0.5
2020-05-04 04:00:00,51.0,15.0,56.0,52.0,329.0,9.0,10.0,22.0,16.0,58.0,142.0,70.0,83.0,0.4,0.5
2020-05-04 05:00:00,60.0,16.0,54.0,70.0,309.0,7.0,10.0,16.0,16.0,60.0,142.0,68.0,83.0,0.4,0.5
2020-05-04 06:00:00,61.0,16.0,44.0,72.0,239.0,8.0,11.0,23.0,17.0,47.0,142.0,64.0,83.0,0.4,0.5
2020-05-04 07:00:00,52.0,16.0,39.0,54.0,206.0,10.0,11.0,25.0,17.0,48.0,142.0,62.0,83.0,0.5,0.5
2020-05-04 08:00:00,51.0,14.0,35.0,52.0,178.0,11.0,11.0,41.0,19.0,32.0,142.0,58.0,83.0,0.5,0.5
2020-05-04 09:00:00,51.0,14.0,31.0,51.0,153.0,13.0,11.0,30.0,19.0,46.0,142.0,54.0,83.0,0.6,0.5
2020-05-04 10:00:00,49.0,18.0,30.0,49.0,137.0,13.0,12.0,23.0,20.0,53.0,142.0,51.0,83.0,0.6,0.5
2020-05-04 11:00:00,48.0,16.0,28.0,48.0,124.0,16.0,12.0,32.0,20.0,45.0,142.0,49.0,83.0,0.6,0.5
2020-05-04 12:00:00,49.0,19.0,28.0,49.0,115.0,16.0,12.0,23.0,21.0,58.0,142.0,49.0,83.0,0.6,0.5
2020-05-04 13:00:00,40.0,16.0,27.0,40.0,106.0,17.0,12.0,31.0,21.0,57.0,142.0,48.0,83.0,0.6,0.5
2020-05-04 14:00:00,49.0,20.0,26.0,49.0,100.0,17.0,12.0,15.0,21.0,80.0,142.0,52.0,83.0,0.6,0.5
2020-05-04 15:00:00,48.0,25.0,26.0,48.0,95.0,14.0,12.0,12.0,21.0,94.0,142.0,58.0,83.0,0.6,0.5
2020-05-04 16:00:00,58.0,28.0,25.0,66.0,90.0,14.0,12.0,10.0,21.0,115.0,142.0,68.0,83.0,0.6,0.5
2020-05-04 17:00:00,46.0,25.0,25.0,46.0,82.0,14.0,12.0,14.0,21.0,137.0,137.0,80.0,83.0,0.7,0.5
2020-05-04 18:00:00,61.0,31.0,24.0,71.0,78.0,13.0,12.0,16.0,21.0,143.0,143.0,91.0,91.0,0.8,0.5
2020-05-04 19:00:00,66.0,36.0,24.0,81.0,75.0,13.0,12.0,17.0,21.0,136.0,143.0,102.0,102.0,0.8,0.5
2020-05-04 20:00:00,59.0,39.0,24.0,68.0,72.0,14.0,12.0,20.0,20.0,117.0,143.0,110.0,110.0,0.7,0.5
2020-05-04 21:00:00,60.0,36.0,23.0,70.0,65.0,13.0,12.0,35.0,21.0,82.0,143.0,113.0,113.0,0.7,0.5
2020-05-04 22:00:00,59.0,32.0,23.0,67.0,60.0,13.0,12.0,51.0,22.0,58.0,143.0,110.0,113.0,0.7,0.6
2020-05-04 23:00:00,70.0,35.0,23.0,89.0,59.0,12.0,12.0,68.0,24.0,34.0,143.0,103.0,113.0,0.8,0.6
2020-05-05 00:00:00,70.0,35.0,24.0,90.0,60.0,11.0,12.0,93.0,28.0,9.0,143.0,90.0,113.0,0.9,0.6
2020-05-05 01:00:00,81.0,37.0,24.0,112.0,63.0,11.0,13.0,90.0,31.0,5.0,143.0,5.0,5.0,1.0,0.6
2020-05-05 02:00:00,98.0,41.0,25.0,145.0,66.0,11.0,13.0,79.0,34.0,5.0,143.0,5.0,5.0,1.1,0.7
2020-05-05 03:00:00,84.0,41.0,26.0,118.0,69.0,12.0,13.0,65.0,35.0,10.0,143.0,7.0,7.0,0.7,0.7
2020-05-05 04:00:00,60.0,40.0,27.0,70.0,70.0,11.0,13.0,55.0,37.0,9.0,143.0,7.0,7.0,0.7,0.7
2020-05-05 05:00:00,63.0,39.0,28.0,75.0,70.0,11.0,13.0,50.0,38.0,10.0,143.0,8.0,8.0,0.6,0.7
2020-05-05 06:00:00,54.0,34.0,29.0,58.0,69.0,10.0,13.0,49.0,39.0,7.0,143.0,8.0,8.0,0.6,0.7
2020-05-05 07:00:00,53.0,31.0,29.0,55.0,69.0,14.0,13.0,39.0,40.0,18.0,143.0,9.0,9.0,0.6,0.7
2020-05-05 08:00:00,63.0,31.0,30.0,76.0,70.0,14.0,13.0,32.0,40.0,32.0,143.0,12.0,12.0,0.6,0.7
2020-05-05 09:00:00,49.0,26.0,30.0,49.0,70.0,10.0,13.0,28.0,39.0,46.0,143.0,17.0,17.0,0.6,0.7
2020-05-05 10:00:00,51.0,27.0,31.0,52.0,70.0,14.0,13.0,33.0,40.0,56.0,143.0,24.0,24.0,0.7,0.7
2020-05-05 11:00:00,53.0,24.0,31.0,55.0,71.0,22.0,13.0,33.0,40.0,93.0,143.0,34.0,34.0,0.7,0.7
2020-05-05 12:00:00,57.0,24.0,31.0,64.0,71.0,20.0,14.0,22.0,40.0,137.0,143.0,50.0,50.0,0.6,0.7
2020-05-05 13:00:00,58.0,25.0,32.0,62.0,72.0,18.0,14.0,15.0,39.0,166.0,166.0,69.0,69.0,0.6,0.7
2020-05-05 14:00:00,57.0,26.0,32.0,64.0,73.0,11.0,13.0,12.0,39.0,163.0,166.0,89.0,89.0,0.5,0.7
2020-05-05 15:00:00,67.0,22.0,32.0,49.0,73.0,12.0,13.0,13.0,39.0,173.0,173.0,108.0,108.0,0.5,0.7
2020-05-05 16:00:00,85.0,19.0,32.0,54.0,72.0,15.0,13.0,15.0,39.0,188.0,188.0,128.0,128.0,0.6,0.7
2020-05-05 17:00:00,93.0,19.0,31.0,74.0,74.0,15.0,13.0,16.0,39.0,194.0,194.0,146.0,146.0,0.6,0.7
2020-05-05 18:00:00,100.0,19.0,31.0,77.0,74.0,16.0,13.0,22.0,40.0,200.0,200.0,164.0,164.0,0.6,0.7
2020-05-05 19:00:00,70.0,19.0,30.0,86.0,74.0,10.0,13.0,22.0,40.0,176.0,200.0,175.0,175.0,0.6,0.7
2020-05-05 20:00:00,77.0,22.0,29.0,103.0,76.0,7.0,13.0,21.0,40.0,157.0,200.0,177.0,177.0,0.5,0.7
2020-05-05 21:00:00,62.0,21.0,29.0,73.0,76.0,6.0,13.0,32.0,40.0,134.0,200.0,173.0,177.0,0.6,0.7
2020-05-05 22:00:00,70.0,22.0,28.0,89.0,77.0,6.5,13.0,28.0,39.0,77.0,200.0,162.0,177.0,0.7,0.7
2020-05-05 23:00:00,73.0,27.0,28.0,95.0,76.0,7.0,13.0,24.0,37.0,118.0,200.0,156.0,177.0,0.7,0.7
2020-05-06 00:00:00,76.0,32.0,28.0,101.0,77.0,7.0,12.0,22.0,34.0,122.0,200.0,147.0,177.0,0.7,0.7
2020-05-06 01:00:00,78.0,36.0,28.0,105.0,76.0,7.0,12.0,16.0,31.0,127.0,200.0,127.0,127.0,0.8,0.6
2020-05-06 02:00:00,74.0,40.0,28.0,98.0,74.0,7.0,12.0,13.0,28.0,128.0,200.0,128.0,128.0,0.8,0.6
2020-05-06 03:00:00,69.0,42.0,28.0,88.0,73.0,7.0,12.0,12.0,26.0,133.0,200.0,129.0,129.0,0.8,0.6
2020-05-06 04:00:00,79.0,37.0,28.0,107.0,75.0,7.0,12.0,15.0,24.0,120.0,200.0,127.0,129.0,0.8,0.6
2020-05-06 05:00:00,72.0,36.0,28.0,93.0,75.0,7.0,11.0,13.0,23.0,117.0,200.0,125.0,129.0,0.8,0.6
2020-05-06 06:00:00,73.0,36.0,28.0,95.0,77.0,6.0,11.0,12.0,21.0,118.0,200.0,124.0,129.0,0.7,0.7
2020-05-06 07:00:00,82.0,34.0,28.0,113.0,79.0,6.0,11.0,12.0,20.0,111.0,200.0,122.0,129.0,0.8,0.7
2020-05-06 08:00:00,76.0,35.0,28.0,102.0,81.0,9.0,11.0,15.0,19.0,92.0,200.0,118.0,129.0,0.8,0.7
2020-05-06 09:00:00,65.0,37.0,28.0,80.0,82.0,10.0,11.0,18.0,19.0,75.0,200.0,112.0,129.0,0.8,0.7
2020-05-06 10:00:00,49.0,34.0,29.0,46.0,82.0,11.0,11.0,16.0,18.0,73.0,200.0,105.0,129.0,0.8,0.7
2020-05-06 11:00:00,48.0,33.0,29.0,45.0,81.0,11.0,10.0,9.0,17.0,101.0,200.0,101.0,129.0,0.6,0.7
2020-05-06 12:00:00,39.0,27.0,29.0,39.0,80.0,8.0,10.0,8.0,16.0,98.0,200.0,98.0,129.0,0.5,0.7
2020-05-06 13:00:00,36.0,22.0,29.0,36.0,79.0,9.0,9.0,9.0,16.0,100.0,200.0,96.0,129.0,0.7,0.7
2020-05-06 14:00:00,61.0,18.0,29.0,71.0,79.0,7.0,9.0,8.0,16.0,120.0,200.0,96.0,129.0,0.6,0.7
2020-05-06 15:00:00,36.0,13.0,28.0,31.0,79.0,8.0,9.0,14.0,16.0,115.0,200.0,97.0,129.0,0.7,0.7
2020-05-06 16:00:00,38.0,23.0,29.0,38.0,78.0,6.0,8.0,16.0,16.0,120.0,200.0,100.0,129.0,0.6,0.7
2020-05-06 17:00:00,48.0,21.0,29.0,48.0,77.0,6.0,8.0,18.0,16.0,119.0,200.0,106.0,129.0,0.6,0.7
2020-05-06 18:00:00,49.0,16.0,29.0,49.0,75.0,5.0,8.0,15.0,16.0,126.0,176.0,112.0,129.0,0.6,0.7
2020-05-06 19:00:00,47.0,15.0,28.0,47.0,74.0,6.0,7.0,17.0,15.0,126.0,157.0,116.0,129.0,0.6,0.7
2020-05-06 20:00:00,48.0,18.0,28.0,48.0,71.0,6.0,7.0,22.0,15.0,116.0,134.0,118.0,129.0,0.6,0.7
2020-05-06 21:00:00,51.0,19.0,28.0,51.0,70.0,6.0,7.0,30.0,15.0,99.0,133.0,118.0,129.0,0.6,0.7
2020-05-06 22:00:00,65.0,25.0,28.0,80.0,70.0,9.0,7.0,51.0,17.0,64.0,133.0,111.0,129.0,0.7,0.7
2020-05-06 23:00:00,60.0,25.0,28.0,69.0,70.0,8.0,7.0,62.0,18.0,42.0,133.0,102.0,129.0,0.7,0.7
2020-05-07 00:00:00,70.0,20.0,28.0,89.0,70.0,6.0,7.0,43.0,19.0,54.0,133.0,93.0,118.0,0.5,0.7
2020-05-07 01:00:00,78.0,24.0,27.0,105.0,70.0,5.0,7.0,51.0,21.0,43.0,133.0,43.0,43.0,0.5,0.7
2020-05-07 02:00:00,85.0,25.0,26.0,120.0,70.0,6.0,7.0,47.0,22.0,39.0,133.0,41.0,43.0,0.5,0.7
2020-05-07 03:00:00,74.0,24.0,26.0,98.0,71.0,9.0,7.0,41.0,23.0,37.0,126.0,40.0,43.0,0.6,0.7
2020-05-07 04:00:00,79.0,27.0,25.0,108.0,71.0,16.0,8.0,30.0,24.0,42.0,126.0,40.0,43.0,0.6,0.6
2020-05-07 05:00:00,72.0,30.0,25.0,93.0,71.0,15.0,8.0,29.0,25.0,43.0,126.0,41.0,43.0,0.6,0.6
2020-05-07 06:00:00,68.0,35.0,25.0,86.0,70.0,12.0,8.0,27.0,25.0,47.0,126.0,42.0,43.0,0.6,0.6
2020-05-07 07:00:00,55.0,38.0,25.0,60.0,68.0,11.0,9.0,30.0,26.0,45.0,126.0,42.0,43.0,0.6,0.6
2020-05-07 08:00:00,66.0,30.0,25.0,82.0,67.0,15.0,9.0,32.0,27.0,45.0,126.0,43.0,43.0,0.6,0.6
2020-05-07 09:00:00,67.0,27.0,25.0,84.0,68.0,16.0,9.0,29.0,27.0,52.0,126.0,44.0,44.0,0.6,0.6
2020-05-07 10:00:00,73.0,25.0,24.0,96.0,70.0,15.0,9.0,32.0,28.0,53.0,126.0,46.0,46.0,0.6,0.6
2020-05-07 11:00:00,72.0,26.0,24.0,93.0,72.0,14.0,9.0,35.0,29.0,66.0,126.0,49.0,49.0,0.6,0.6
2020-05-07 12:00:00,77.0,26.0,24.0,104.0,74.0,11.0,9.0,35.0,30.0,81.0,126.0,54.0,54.0,0.6,0.6
2020-05-07 13:00:00,83.0,33.0,24.0,116.0,78.0,8.0,9.0,16.0,30.0,107.0,126.0,62.0,62.0,0.5,0.6
2020-05-07 14:00:00,90.0,30.0,25.0,130.0,80.0,9.0,10.0,14.0,31.0,120.0,126.0,71.0,71.0,0.6,0.6
2020-05-07 15:00:00,94.0,31.0,26.0,138.0,85.0,12.0,10.0,15.0,31.0,128.0,128.0,82.0,82.0,0.6,0.6
2020-05-07 16:00:00,97.0,40.0,26.0,144.0,89.0,7.0,10.0,12.0,31.0,114.0,128.0,90.0,90.0,0.5,0.6
2020-05-07 17:00:00,90.0,34.0,27.0,130.0,92.0,4.0,10.0,12.0,30.0,102.0,128.0,96.0,96.0,0.4,0.6
2020-05-07 18:00:00,94.0,37.0,28.0,138.0,96.0,4.0,10.0,12.0,30.0,98.0,128.0,102.0,102.0,0.4,0.6
2020-05-07 19:00:00,92.0,42.0,29.0,133.0,100.0,4.0,10.0,12.0,30.0,96.0,128.0,106.0,106.0,0.3,0.6
2020-05-07 20:00:00,105.0,50.0,30.0,159.0,104.0,4.0,9.0,14.0,30.0,95.0,128.0,108.0,108.0,0.4,0.5
2020-05-07 21:00:00,108.0,45.0,31.0,166.0,109.0,4.0,9.0,11.0,29.0,93.0,128.0,106.0,108.0,0.4,0.5
2020-05-07 22:00:00,106.0,47.0,32.0,162.0,113.0,4.0,9.0,12.0,27.0,87.0,128.0,102.0,108.0,0.4,0.5
2020-05-07 23:00:00,117.0,69.0,34.0,183.0,117.0,4.0,9.0,11.0,25.0,81.0,128.0,96.0,108.0,0.3,0.5
2020-05-08 00:00:00,162.0,79.0,36.0,274.0,125.0,5.0,9.0,17.0,24.0,81.0,128.0,92.0,108.0,0.4,0.5
2020-05-08 01:00:00,142.0,64.0,38.0,233.0,130.0,9.0,9.0,20.0,23.0,85.0,128.0,85.0,85.0,0.6,0.5
2020-05-08 02:00:00,82.0,40.0,39.0,114.0,130.0,5.0,9.0,8.0,21.0,83.0,128.0,84.0,85.0,0.4,0.5
2020-05-08 03:00:00,275.0,75.0,41.0,402.0,143.0,5.0,9.0,7.0,20.0,84.0,128.0,84.0,85.0,0.4,0.5
2020-05-08 04:00:00,164.0,56.0,42.0,277.0,150.0,5.0,8.0,11.0,19.0,79.0,128.0,83.0,85.0,0.4,0.5
2020-05-08 05:00:00,123.0,51.0,43.0,196.0,154.0,4.0,8.0,9.0,18.0,79.0,128.0,82.0,85.0,0.4,0.5
2020-05-08 06:00:00,94.0,44.0,43.0,138.0,156.0,4.0,8.0,13.0,17.0,70.0,128.0,80.0,85.0,0.4,0.5
2020-05-08 07:00:00,83.0,37.0,43.0,116.0,159.0,4.0,7.0,16.0,17.0,67.0,128.0,78.0,85.0,0.4,0.5
2020-05-08 08:00:00,78.0,40.0,44.0,106.0,160.0,4.0,7.0,20.0,16.0,60.0,128.0,76.0,85.0,0.4,0.5
2020-05-08 09:00:00,58.0,35.0,44.0,66.0,159.0,7.0,6.0,28.0,16.0,54.0,128.0,72.0,85.0,0.5,0.5
2020-05-08 10:00:00,45.0,28.0,44.0,45.0,157.0,12.0,6.0,32.0,16.0,50.0,128.0,68.0,85.0,0.9,0.5
2020-05-08 11:00:00,60.0,31.0,44.0,69.0,156.0,8.0,6.0,31.0,16.0,52.0,128.0,64.0,85.0,0.7,0.5
2020-05-08 12:00:00,62.0,26.0,44.0,73.0,154.0,6.0,6.0,25.0,16.0,59.0,128.0,61.0,85.0,0.5,0.5
2020-05-08 13:00:00,51.0,22.0,44.0,51.0,152.0,5.0,6.0,17.0,16.0,63.0,128.0,59.0,85.0,0.5,0.5
2020-05-08 14:00:00,51.0,20.0,43.0,52.0,149.0,6.0,6.0,16.0,16.0,66.0,128.0,59.0,85.0,0.5,0.5
2020-05-08 15:00:00,60.0,23.0,43.0,69.0,146.0,6.0,5.0,16.0,16.0,71.0,114.0,59.0,85.0,0.5,0.5
2020-05-08 16:00:00,59.0,27.0,43.0,68.0,142.0,5.0,5.0,18.0,16.0,70.0,102.0,61.0,85.0,0.5,0.5
2020-05-08 17:00:00,58.0,27.0,42.0,66.0,140.0,5.0,5.0,23.0,17.0,62.0,98.0,62.0,85.0,0.5,0.5
2020-05-08 18:00:00,61.0,26.0,42.0,72.0,137.0,5.0,5.0,27.0,17.0,60.0,96.0,63.0,85.0,0.6,0.5
2020-05-08 19:00:00,40.0,28.0,41.0,40.0,133.0,4.0,5.0,32.0,18.0,56.0,95.0,63.0,85.0,0.5,0.5
2020-05-08 20:00:00,42.0,21.0,40.0,42.0,128.0,4.0,5.0,45.0,19.0,40.0,93.0,61.0,85.0,0.5,0.5
2020-05-08 21:00:00,42.0,18.0,39.0,42.0,123.0,5.0,5.0,46.0,21.0,37.0,87.0,58.0,85.0,0.6,0.5
